run_id,case_id,rank,chunk_id,relevance,reviewer_a,reviewer_b,reviewer_a_label,reviewer_b_label,rationale,suggested_relevance,document_name,page_number,section_title,score,text
balanced-local-384,who_en_gdm_lifestyle_trial,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p28_c50,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,28,References,0.7649,"BMJ 355 ,
i5953 (2016). 42. Immanuel, J. & Simmons, D. Screening and
Treatment for Early-Onset Gestational Diabetes
Mellitus: a Systematic Review and Meta-analysis.
Curr. Diab. Rep. 17 , 115 (2017). 33. Yeboah, J., Bertoni, A. G., Herrington, D. M., Post,
W. S. & Burke, G. L. Impaired fasting glucose
and the risk of incident diabetes mellitus and
cardiovascular events in an adult population:
MESA (Multi-Ethnic Study of Atherosclerosis).
J Am Coll Cardiol 58 , 140–146 (2011). 43. Guariguata, L., Linnenkamp, U., Beagley, J.,
Whiting, D. R. & Cho, N. H. Global estimates of
the prevalence of hyperglycaemia in pregnancy.
Diabetes Res Clin Pract 103 , 176–185 (2014). IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 23"
balanced-local-384,who_en_gdm_lifestyle_trial,4,WHO_recommendations_on_care_for_women_wi_p38_c65,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,38,"3.1.2
Glucose monitoring",0.7502,"WHO recommendations on care for women with diabetes during pregnancy available, a target fasting blood glucose of ≤7 mmol/L (126 mg/dl) and a postprandial plasma glucose of ≤9 mmol/L (45) can serve as surrogates. However, an individualized approach is encouraged in setting the patient’s target level for glycaemic control, taking into account their comorbidities, risks from medication side-effects and likely benefit from tight glycaemic control in view of life expectancy (46). •
In the context of limited empirical evidence, the GDG developed this recommendation based on the potential harm to the developing baby from hypoglycaemia and hyperglycaemia and the importance of glucose monitoring as noted in Recommendation 5. Remarks Benefits and harms •
The systematic review conducted to inform this guideline found that for women with type 1 diabetes: –
for very tight glycaemic targets (fasting plasma glucose [FPG] 3.33 to 5.00 mmol/L [60 to 90 mg/dL]) versus moderately tight glycaemic targets (FPG 5.27 to 6.38 mmol/L [95 to 115 mg/dL]), there was no evidence of benefit and possible increases in the percentage of days with maternal hypoglycaemia (n=22 women) and increased length of postnatal hospitalization (n=137 women) ( low certainty ); –
for tight glycaemic targets (FPG <5.6 mmol/L [<101 mg/dL]) versus moderate (FPG 5.6 to 6.7 mmol/L glycaemic targets [101 to 121 mg/dL]) there was no evidence of benefit or harm; –
for moderate glycaemic targets (FPG target 5.6 to 6.7 mmol/L [101 to 121 mg/dL]) versus loose 22 glycaemic targets (FPG 6.7 to 8.9 mmol/L [121 mg/dL to 160 mg/dL]), there were possible reductions in caesarean birth (n=44 women), large-for-gestational age (n=44 babies) and respiratory distress syndrome (n=44 babies) ( low certainty ) and no certain evidence of harm. •
For tight versus moderate glycaemic targets or moderate versus loose glycaemic targets, the lack of harm is not established as many outcomes were of very low certainty."
balanced-local-384,who_en_gdm_lifestyle_trial,5,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p29_c51,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,29,References,0.7433,"54. Saravanan, P. et al . Early pregnancy HbA1c as
the first screening test for gestational diabetes:
results from three prospective cohorts. Lancet
Diabetes Endocrinol 12 , 535–544 (2024). 44. Simmons, D. et al . Treatment of Gestational
Diabetes Mellitus Diagnosed Early in Pregnancy.
N Engl J Med 388 , 2132–2144 (2023). 45. Seifu, C. N. et al . Association Between Immediate
Treatment of Early Gestational Diabetes Mellitus
and Breastfeeding Outcomes: Findings From the
TOBOGM Study. Diabetes Care dc231635 (2024)
doi:10.2337/dc23-1635. 55. Guariguata, L., Linnenkamp, U., Beagley, J.,
Whiting, D. R. & Cho, N. H. Global estimates of
the prevalence of hyperglycaemia in pregnancy.
Diabetes Res. Clin. Pract. 103 , 176–185 (2014). 56. Hivert, M.-F. et al . Pathophysiology from
preconception, during pregnancy, and beyond.
Lancet 404 , 158–174 (2024). 46. Haque, M. M. et al . Cost-effectiveness of
diagnosis and treatment of early gestational
diabetes mellitus: economic evaluation of the
TOBOGM study, an international multicenter
randomized controlled trial. EClinicalMedicine
71 , 102610 (2024). 57. Bellamy, L., Casas, J.-P., Hingorani, A. D. & Williams,
D. Type 2 diabetes mellitus after gestational
diabetes: a systematic review and meta-analysis.
Lancet 373 , 1773–1779 (2009). 47. American Diabetes Association. Diagnosis and
classification of diabetes mellitus. Diabetes Care
37 Suppl 1 , S81-90 (2014). 58. Fetita, L.-S., Sobngwi, E., Serradas, P., Calvo, F. &
Gautier, J.-F. Consequences of fetal exposure to
maternal diabetes in offspring. J. Clin. Endocrinol.
Metab. 91 , 3718–3724 (2006). 48. Chivese, T. et al . IDF Diabetes Atlas: The
prevalence of pre-existing diabetes in pregnancy
- A systematic reviewand meta-analysis of studies
published during 2010-2020. Diabetes Res Clin
Pract 183 , 109049 (2022)."
balanced-local-384,who_ar_care_actions,1,WHO_recommendations_on_care_for_women_wi_p1_c0,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,1,,0.9075,"WHO recommendations on
care for women with diabetes

during pregnancy"
balanced-local-384,who_ar_care_actions,2,WHO_recommendations_on_care_for_women_wi_p3_c1,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,3,,0.9075,"WHO recommendations on
care for women with diabetes

during pregnancy"
balanced-local-384,who_ar_care_actions,3,WHO_recommendations_on_care_for_women_wi_p72_c127,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,72,"Annex 3.
Summary and management
of declared interests from
GDG members",0.8922,"WHO recommendations on care for women with diabetes during pregnancy

56"
balanced-local-384,who_ar_care_actions,4,WHO_recommendations_on_care_for_women_wi_p34_c57,unjudged,,,unjudged,unjudged,,relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,34,"3.1.2
Glucose monitoring",0.7936,"WHO recommendations on care for women with diabetes during pregnancy –
support the woman in monitoring blood glucose; –
support the woman in maintaining target glucose levels; –
effectively manage the use of insulin and/or oral glucose-lowering agents in pregnancy; –
provide individualized dietary and activity advice, education and support; –
undertake and respond to appropriate fetal surveillance. Equity and human rights •
Indirect evidence from the QES (16) indicates that specialized services may not be available in all settings, particularly in low-income contexts ( l ow confidence ). •
In addition, where specialized services are available, the additional costs associated with attendance (transportation, childcare, time away from work) may be prohibitive for some women, especially those on low incomes and/or those requiring extra clinic visits to support other aspects of their antenatal care and/ or diabetic management ( low confidence ). Feasibility •
Indirect evidence from the QES (16) suggests that health-care providers recognize the importance of inter- professional collaboration and a multidisciplinary team approach to care ( moderate confidence ). •
Indirect evidence from the same review (16) suggests that some health-care providers would like more 18 specialized training to better understand diabetes management during pregnancy ( moderate confidence ). 3.1.2
Glucose monitoring Mode of glucose monitoring Recommendations 5
For pregnant women with type 1, type 2 or gestational diabetes, recommend SMBG in addition to routine care, where feasible. 6
For pregnant women with type 1 diabetes, recommend the use of a CGM system, where feasible. 7
For pregnant women with type 2 or gestational diabetes, do not routinely recommend use of a CGM system. Rationale •
Regular monitoring of blood glucose levels, and recognizing when they are low or high, is crucial to managing diabetes during pregnancy and preventing complications. Women using insulin or other"
balanced-local-384,who_ar_care_actions,5,WHO_recommendations_on_care_for_women_wi_p50_c89,unjudged,,,unjudged,unjudged,,not_relevant,WHO recommendations on care for women with diabetes during pregnancy.pdf,50,"3.1.4
Additional monitoring",0.7812,"WHO recommendations on care for women with diabetes during pregnancy •
Indirect evidence highlights the importance of teamwork, especially for women receiving additional (or enhanced) services (16). Some health-care providers felt there were gaps in the system caused by poor communication between different disciplines and/or departments and stressed the importance of ‘joined up’ care and efficient, multidisciplinary teamworking ( moderate confidence ). Feasibility •
Indirect evidence from the QES suggests that some health systems may struggle to cope with enhanced services for pregnant diabetic women given the extra demands (in terms of resources, staff training and equipment) required to support these services in already overstretched health systems ( high confidence ) (16). Renal assessment Recommendations 25
For pregnant women with type 1 or type 2 diabetes, assess renal function when antenatal care is initiated and arrange specialist follow-up for women if impaired renal function is identified. 26
For women with GDM, do not routinely assess renal function. 27
For pregnant women with type 1 or type 2 diabetes with impaired renal function, emphasize the importance of maintaining blood pressure levels below 130/80 mmHg during pregnancy and offer antihypertensives known to be safe in pregnancy as indicated. Advise women to modify major risk factors for cardiovascular disease (e.g. smoking, 34 unhealthy diet, sedentary behaviour) and to seek specialist postnatal follow-up. Rationale •
Diabetic nephropathy is the most common cause of chronic kidney disease and end-stage renal disease worldwide. It arises as a microvascular complication of chronic hyperglycaemia, leading to structural damage within the glomeruli and progressive loss of kidney function (60). The early stages of diabetic nephropathy, characterized by microalbuminuria, signal systemic endothelial dysfunction and serve as"
balanced-local-384,no_evidence_en_malaria,1,Regional_Commemoration_of_World_Diabetes_p41_c72,unjudged,,,unjudged,unjudged,,not_relevant,Regional Commemoration of World Diabetes Day 2024.pdf,41,MALAYSIA,0.4658,"an increasing trend for treatment effectiveness. •
SIMPLE app is useful for following up patients who have missed their clinic visits however a very small
number of patients did not have phone access. •
Health staff compliance improved over time and gained confidence in using the app for monitoring. •
All essential drugs included in the diabetes protocol are freely available in all primary care institutions. •
Patient compliance is a challenge that needs to be improved through patient-centred care with
specific improvements in communication. Regional Commemoration of World Diabetes Day Colombo Sri Lanka 21-22 November 2024 Implementation research for use of Improving diabetes
treatment outcomes through
protocol-based management Strong public health policies, Integration of diabetes
remission in NCD clinic
with quality assessment to
achieve the good glycaemia digital technologies for screening Community Health Station
programme, engagement of local
authorities- a positive step towards at community level through
community screening app and clinic of diabetes in Sri Lanka -Diabetes Compass in Sri Lanka prevention of diabetes in Thailand control in Thailand
SRI LANKA THAILAND RISK FACTORS PREVENTION
(PRIMARILY  TARGETING OBESITY, UNHEALTHY DIET USING DIABETES AS TRACER TO STRENGTHEN
HEALTH SYSTEMS COMPONENTS IN TIMOR LESTE OR PHYSICAL INACTIVITY) Dr Mateus Remiso Ornai Head of NCD, MoH Timor-Leste
Dr Helder Juvinal Neto Focal Point for PEN and Diabetes, MoH Timor-Leste Dr Mateus Remiso Ornai Head of NCD, MoH Timor-Leste
Dr Helder Juvinal Neto Focal Point for PEN and Diabetes, MoH Timor-Leste BACKGROUND PROBLEM STATEMENT BACKGROUND PROBLEM STATEMENT Disease burden: As per TL Fact sheet
2016, prevalence of  diabetes is 3.9% Pre-
liminary  results from  Integrated NCD
survey, Timor Leste 2023 Using hy-
pertension
and
diabetes
as
tracer
conditions
to
improve
quality
NCD
care
services • MOH  has  given the commitment to put
50,000 people with diabetes and or hyper-
tension"
balanced-local-384,no_evidence_en_malaria,2,Availability__price_and_affordability_of_p48_c99,unjudged,,,unjudged,unjudged,,not_relevant,"Availability, price and affordability of health technologies for the management of diabetes.pdf",48,"Availability, price and affordability of health technologies for the management of diabetes",0.4179,"Diabetes
2021. 77.
Najem S, Majaliwa ES, Ramaiya K, Swai ABM, Jasem D, Ludvigsson J. Glycemic control and complications of type 1
diabetes among children in Tanzania. J Clin Transl Endocrinol 2021; 23: 100245. 78.
Castro Adel R, Grossi SA. [Reuse of discarded syringes in residences of children and teenagers with diabetes
mellitus]. Rev Esc Enferm USP 2007; 41(2): 187-95. 36"
balanced-local-384,no_evidence_en_malaria,3,Prevention_and_control_of_diabetes_melli_p57_c98,unjudged,,,unjudged,unjudged,,not_relevant,Prevention and control of diabetes mellitus Lessons for service delivery from countries in the WHO South-East Asia Region.pdf,57,Case study 4,0.4161,"|  | INDONESIA Improving integrated screening and management of tuberculosis and diabetes Background and rationale: Like many other Objectives: The main objective of the project countries, Indonesia is in an epidemiological was to strengthen bidirectional screening and transition with a high burden of infectious integrated management of TB and diabetes, diseases, including tuberculosis (TB), and as bidirectional screening and treatment is a rising NCD burden. The country has an vital to control both conditions. It focused on estimated diabetes prevalence of 10.8%, developing practical guidelines and training accounting for 19 465 102 adults (28). In 2022, modules, tailored for doctors, nurses and the estimated prevalence of TB in Indonesia community health workers, and facilitated was approximately 312 cases per 100 000 training of health-care professionals and population. Both TB and diabetes prevalence community health workers in co-management places Indonesia among the seven countries protocols. The project also promoted with the highest burden of these two diseases early identification of TB and diabetes by (34). introducing diabetes checks among TB patients and TB screening for individuals with Indonesian Family Life Survey (IFLS) 2014 data diabetes. It also strengthened health-seeking show that only 54% of public health centres behaviour through community education and (puskesmas) can test blood glucose and patient awareness activities. only 47% reported the ability to test urine. The capacity of primary care to undertake Project setting, population and timeline: diagnostic testing also varies among urban Building on earlier work in North Moluccas, and rural areas and across provinces. Urban East Kalimantan and Jakarta, this project capacity was higher than rural capacity, extended the scope across five provinces: while the eastern provinces demonstrated North Moluccas (North Maluku), North lower capacity compared with the western Celebes (now North Sulawesi), Jakarta, provinces. West Java and East Nusa Tenggara, with a |
| --- | --- |"
balanced-local-384,no_evidence_en_malaria,4,Availability__price_and_affordability_of_p54_c108,unjudged,,,unjudged,unjudged,,not_relevant,"Availability, price and affordability of health technologies for the management of diabetes.pdf",54,Annex 3. List of publications compiled by this scoping review,0.4058,"Availability, price and affordability of health technologies for the management of diabetes 6
Final report of the
international insulin
foundation on the rapid
assessment protocol for
insulin access in Mali International
Insulin
Foundation 2004
Mali
Glucometer availability 16-100% availability. Cost of
glucose test for the patient 0.08–3.00 Euro.  Barriers:
unavailability of diagnostics tools and the appropriate
level of care, supply issues for reagents and other
laboratory materials. Recommendations: removing 5%
VAT and mark-ups for technologies needed for diabetes
management, develop a national priority devices list
for each level within the health system, develop supply
chain for laboratory materials. T1DM
Report 7
Report of the international
insulin foundation on the
rapid assessment protocol
for insulin access in
Mozambique International
Insulin
Foundation 2004
Mozam­
bique Glucometer availability 21% of facilities. Strips availability
6% of facilities. Blood glucose test fee 0.21 USD. Barriers:
unavailability of diagnostics tools at the Hospital, lack
of training for healthcare providers, self-monitoring
equipment out of reach for patients. Recommendations:
Improve access to diagnostics tools, develop diabetes
care guidelines, and improve training for laboratory
technicians. T1DM
Report 8
Assessing health systems
for type 1 diabetes in sub-
Saharan Africa: Developing
a 'Rapid Assessment
Protocol for Insulin Access' Beran
2006
Mozam­
bique,
Mali and
Zambia System barriers. Availability and pricing of insulin,
syringes and monitoring equipment. Levels of provision
in the system classified as macro, meso, and micro
(RAPIA) T1DM
Assessment
development
and piloting 9
Diabetes care in sub-
Saharan Africa Beran
2006
Africa
Mainly insulin cost and availability. Glucometer
availability in Mozambique 18%. Recommendations.
RAPIA DM
Review 10
The cost burden of diabetes
mellitus: The evidence from
Germany - The CoDiM study"
balanced-local-384,no_evidence_en_malaria,5,Regional_Commemoration_of_World_Diabetes_p13_c17,unjudged,,,unjudged,unjudged,,not_relevant,Regional Commemoration of World Diabetes Day 2024.pdf,13,2 Summary of the proceedings,0.4036,"acids. He also summarized the following as country-specific efforts showcased through poster
presentation. 
Bangladesh – mobilizing communities through religious leaders and culturally
adapted materials, 
Bhutan – integrating traditional health practices with modern care and set district-
wise targets to reduce care gaps 
India – demonstrating strong political commitment with its 75 by 25 initiative,
leveraging Health and Wellness Centers for telehealth and diagnostics. 
Indonesia – integrating TB-DM management in primary healthcare and used HbA1C
testing for treatment monitoring. Maldives reoriented its health system, focusing
on capacity building and population tracking 7 Regional Commemoration of World Diabetes Day 2024"
balanced-local-384,no_evidence_ar_quantum,1,The_Global_Diabetes_Compact_progress_in__p1_c0,unjudged,,,unjudged,unjudged,,not_relevant,The Global Diabetes Compact progress in supporting its workstreams technical report.pdf,1,,0.693,"The Global

Diabetes
Compact -
progress in
supporting its

workstreams

Technical report"
balanced-local-384,no_evidence_ar_quantum,2,The_Global_Diabetes_Compact_progress_in__p2_c1,unjudged,,,unjudged,unjudged,,not_relevant,The Global Diabetes Compact progress in supporting its workstreams technical report.pdf,2,,0.693,"The Global

Diabetes
Compact -
progress in
supporting its

workstreams

Technical report"
balanced-local-384,no_evidence_ar_quantum,3,Guidance_on_global_monitoring_for_diabet_p33_c56,unjudged,,,unjudged,unjudged,,not_relevant,"Guidance on global monitoring for diabetes prevention and control Framework, indicators and application.pdf",33,Health system determinants,0.6733,"Indicators and metadata

4. Existence of national guidelines for diabetes management

21"
balanced-local-384,no_evidence_ar_quantum,4,Prevention_and_control_of_diabetes_melli_p16_c23,unjudged,,,unjudged,unjudged,,not_relevant,Prevention and control of diabetes mellitus Lessons for service delivery from countries in the WHO South-East Asia Region.pdf,16,Executive summary,0.658,"| The Global Diabetes Compact what you need to know |  |
| --- | --- |"
balanced-local-384,no_evidence_ar_quantum,5,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p114_c210,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,114,Middle-East and North Africa,0.6565,IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 109
large-local-384,idf_en_global_prevalence,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p46_c62,unjudged,,,unjudged,unjudged,,relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,46,Key messages:,0.8629,"Key messages:

An estimated 589 million adults aged 20–79 years
are living with diabetes. This represents 11.1% of
the world’s population in this age group.

The total number of adults living with diabetes is
predicted to rise to 853 million (13%) by 2050.

An estimated 252 million adults living with diabetes
are unaware they have the condition.

One in four adults (158 million) living with diabetes
are aged over 65.

An estimated 635 million adults aged 20–79 years
are living with impaired glucose tolerance (12%).

Over USD 1 trillion was spent on diabetes in 2024.
This represents 12% of global health expenditure.

Over 3.4 million people died as a result of diabetes
in 2024. This corresponds to 9.3% of global deaths
from all causes.

An estimated 9.1 million people are living with type
1 diabetes. The majority (69%) are aged 20-59.

An estimated 1 in 5 live births (23 million) are
affected by some form of hyperglycaemia
in pregnancy.

IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41
IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41"
large-local-384,idf_en_global_prevalence,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p53_c75,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,53,"Figure 3.2 Prevalence of diabetes among men and women (20–79 years), 2024.",0.8336,"|  | 2024 | 2050 |
| --- | --- | --- |
| Adult population (65-99 years) | 667.8 million | 1.1 billion |
| Prevalence (65-99 years) | 23.7% | 24.3% |
| Number of people over 65 with diabetes (65–99 years) | 158.3 million | 278 million |"
large-local-384,idf_en_global_prevalence,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p92_c147,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,92,"Figure 4.5 Estimated prevalence (%) of diabetes by age and sex, IDF South and Central America
Region 2024.",0.832,"| At a glance |  |  |
| --- | --- | --- |
|  | 2024 | 2050 |
| Adult population (20-79 years) | 1.74b | 1.72b |
| Diabetes (20-79 years) |  |  |
| Regional prevalence | 12.4% | 14.7% |
| Age-standardised prevalence | 11.1% | 12.8% |
| Number of people with diabetes (20-79 years) | 215m | 254m |
| Number of deaths due to diabetes (20-79 years) | 1.2m |  |
| Healthcare expenditure due to diabetes (20-79 years) |  |  |
| Total healthcare expenditure, USD | 246.3b | 237.7b |
| Impaired glucose tolerance (20-79 years) |  |  |
| Regional prevalence | 14.4% | 15.5% |
| Age-standardised prevalence | 13.5% | 14.3% |
| Number of people with impaired glucose tolerance | 251m | 268m |
| Impaired fasting glucose (20-79 years) |  |  |
| Regional prevalence | 9.1% | 9.9% |
| Age-standardised prevalence | 8.6% | 9.2% |
| Number of people with impaired glucose tolerance | 160m | 171m |
| Undiagnosed diabetes (20-79 years) |  |  |
| Regional proportion | 50.0% |  |
| Number of people with undiagnosed diabetes | 108m |  |
| Type 1 diabetes (all age groups) |  |  |
| Number of people with type 1 diabetes | 991,000 |  |"
large-local-384,idf_en_global_prevalence,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p53_c73,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,53,"Figure 3.2 Prevalence of diabetes among men and women (20–79 years), 2024.",0.8293,"Table 3.5 Top 10 countries or territories with age-standardised diabetes prevalence in adults
(20–79 years) in 2024 and 2050.

i. Countries without in-country data sources. Estimates are extrapolated.

Table 3.6 Global diabetes estimates in people (65-99 years) in 2024 and 2050.

3.2 Diabetes prevalence in older adults in 2024 and projection to 2050

Regional distribution

Diabetes prevalence increases with age. Therefore,
the highest estimated prevalence is in people over
65 (Figure 3.1). In 2024, the estimated number of
people with diabetes aged 65–99 years was 158.3
million (23.7%). If the current trend continues, the
number of people aged 65-99 years with diabetes will
be 278 million in 2050 (Table 3.6). These data point
to a significant increase in the diabetes population of
ageing societies in the next 25 years and the inevitable
public health and economic challenges this will bring.
It will require all countries to commit to sufficient
resources to tackle diabetes.

There are significant regional differences in the
prevalence of diabetes in people over 65. Regions
included in the top five places remained the same
in 2024 compared with 2019, but the MENA region
had the highest prevalence at (32.3%). The lowest
prevalence remains in the AFR region (7.8%). This is
generally true for 2050 as well (Table 3.7). However,
the EUR region will fall to 6th place in the table with
the SEA region taking its place. Overall, the projected
diabetes prevalence in 2050 in this age group does not
forecast significant increases. As an example, in the
SACA Region the figures are 23.2% in 2024 and 23.6%
in 2050, and in AFR 7.8% in 2024 and 8.3% in 2050.

48 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
large-local-384,idf_en_global_prevalence,5,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p49_c67,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,49,3.1 Diabetes prevalence in 2024 and projection to 2050 (20–79 years),0.8291,"Variation in diabetes prevalence across age, sex and setting

The estimated diabetes prevalence is similar in women
and men aged 20–79 (10.9% vs 11.3%). In 2024, the
IDF estimates that 9.8 million more men than women
were living with diabetes (Figure 3.2).

Age is an important risk factor for diabetes. Ageing of
the world’s population contributes to higher diabetes
prevalence that results in an increasing proportion of
people with diabetes over the age of 60.

Prevalence was lowest among adults aged 20–24
(1.9% in 2024 and 2.2% in 2050). Conversely, it was
highest among adults aged 75–79, with an estimated
prevalence of 24.8% in 2024, which is expected to rise
to 25.4% by 2050.

Map 3.2 Estimated age-standardised country prevalence of diabetes in adults (20–79 years), 2024.

<4%

4-<5%

5-<7%

7-<9%

9-<12%

≥ 12%

No estimates

44 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
large-local-384,idf_ar_projection_2050,1,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p47_c63,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,47,3.1 Diabetes prevalence in 2024 and projection to 2050 (20–79 years),0.837,"While the world’s population is estimated to grow
25% over the next 25 years, the number of people
with diabetes is estimated to increase by 45%
(Map 3.1, Table 3.1, Map 3.2).

This 11th edition of the IDF Diabetes Atlas provides
estimates for diabetes in 2024 and projected
estimates for 2050. The estimates include diagnosed
and undiagnosed diabetes for adults aged 20–79.

Worldwide, a total of 589 million adults aged 20–79
are estimated to have diabetes (11.1% of all adults in
this age group). By 2050, the number of adults living
with diabetes will rise to a projected 852.5 million.

Map 3.1 Estimated number of adults (20–79 years) with diabetes by country, 2024.

< 100 thousand

100-<500 thousand

500 thousand-<1 million

1 - <10 million
10-<20 million
≥ 20 million
No estimates

3.1 Diabetes prevalence in 2024 and projection to 2050 (20–79 years)

Our projection for 2050 predicts a growth of 17% in
the prevalence of diabetes due to the ageing of the
population and increased urbanisation across the
globe. It is estimated that 95% of the increase in the
number of people with diabetes by 2050 will occur in
low- and middle-income countries, where population
growth is expected to be greater than in high-income
countries (Table 3.2).

The estimates in the 11th edition of the IDF Diabetes
Atlas are provided for 215 countries and territories,
grouped into the seven IDF Regions: Africa (AFR),
Europe (EUR), Middle East and North Africa (MENA),
North America and Caribbean (NAC), South and
Central America (SACA), South-East Asia (SEA) and
Western Pacific (WP). In total, 246 data sources from
153 countries and territories were included in the
analyses (See Resources www.diabetesatlas.org). 1
Data are presented considering each country´s current
age structure and, after adjustment to reflect the
prevalence, the age structure of the world population.

42 | IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org"
large-local-384,idf_ar_projection_2050,2,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p46_c62,unjudged,,,unjudged,unjudged,,relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,46,Key messages:,0.8195,"Key messages:

An estimated 589 million adults aged 20–79 years
are living with diabetes. This represents 11.1% of
the world’s population in this age group.

The total number of adults living with diabetes is
predicted to rise to 853 million (13%) by 2050.

An estimated 252 million adults living with diabetes
are unaware they have the condition.

One in four adults (158 million) living with diabetes
are aged over 65.

An estimated 635 million adults aged 20–79 years
are living with impaired glucose tolerance (12%).

Over USD 1 trillion was spent on diabetes in 2024.
This represents 12% of global health expenditure.

Over 3.4 million people died as a result of diabetes
in 2024. This corresponds to 9.3% of global deaths
from all causes.

An estimated 9.1 million people are living with type
1 diabetes. The majority (69%) are aged 20-59.

An estimated 1 in 5 live births (23 million) are
affected by some form of hyperglycaemia
in pregnancy.

IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41
IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 41"
large-local-384,idf_ar_projection_2050,3,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p88_c141,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,88,"Figure 4.5 Estimated prevalence (%) of diabetes by age and sex, IDF South and Central America
Region 2024.",0.8133,"m = million | b = billion

Highlights

●
1 in 10 adults have diabetes – 35 million.

●
The number of adults with diabetes
is expected to increase by 46% to 52
million by 2050.

●
1 in 3 adults living with diabetes
(30.4%) are undiagnosed.

●
Diabetes is responsible for 224,000
deaths in 2024.

●
797,000 people live with type 1 diabetes.

●
Diabetes-related expenditure totals
USD 81 billion in 2024.

●
1 in 6 live births are affected by
hyperglycaemia in pregnancy.

IDF Diabetes Atlas 11th Edition - 2025 | diabetesatlas.org | 83"
large-local-384,idf_ar_projection_2050,4,IDF_Diabetes_Atlas_11th_Edition_2025_WEB_p53_c75,unjudged,,,unjudged,unjudged,,not_relevant,IDF_Diabetes_Atlas_11th_Edition_2025_WEB.pdf,53,"Figure 3.2 Prevalence of diabetes among men and women (20–79 years), 2024.",0.8108,"|  | 2024 | 2050 |
| --- | --- | --- |
| Adult population (65-99 years) | 667.8 million | 1.1 billion |
| Prevalence (65-99 years) | 23.7% | 24.3% |
| Number of people over 65 with diabetes (65–99 years) | 158.3 million | 278 million |"
